record type,booking id,service type,division name,run id,run pieces,run name,block number,piece number,start place,end place,sign on time of piece,start time of piece,end time of piece,clear time of piece,special trip option id,op days
50,57,2,,1675,1,1675,,,,,,,,,,
51,57,2,,1675,,,150411,1,SN19,SN6480,363,363,962,962,,
50,57,2,,1676,1,1676,,,,,,,,,,
51,57,2,,1676,,,120115,1,SN1819,SN19,835,852,1414,1414,,
50,57,2,,1677,1,1677,,,,,,,,,,
51,57,2,,1677,,,120214,1,SN19,SN19,846,846,1441,1441,,
50,57,2,,1678,1,1678,,,,,,,,,,
51,57,2,,1678,,,110402,1,SN6552,SN19,706,720,1319,1319,,
50,57,2,,1679,1,1679,,,,,,,,,,
51,57,2,,1679,,,120106,1,SN5745,SN19,937,950,1506,1506,,
50,57,2,,1680,1,1680,,,,,,,,,,
51,57,2,,1680,,,150407,1,SN19,SN6480,302,302,780,780,,
50,57,2,,1682,1,1682,,,,,,,,,,
51,57,2,,1682,,,150407,1,SN6480,SN19,992,1006,1560,1560,,
50,57,2,,1683,1,1683,,,,,,,,,,
51,57,2,,1683,,,120109,1,SN1819,SN19,760,777,1171,1171,,
50,57,2,,1684,1,1684,,,,,,,,,,
51,57,2,,1684,,,120109,1,SN19,SN1819,314,314,760,760,,
50,57,2,,1685,1,1685,,,,,,,,,,
51,57,2,,1685,,,120206,1,SN19,SN5730,271,271,732,732,,
50,57,2,,1686,1,1686,,,,,,,,,,
51,57,2,,1686,,,120206,1,SN5730,SN5730,732,748,1133,1133,,
50,57,2,,1687,1,1687,,,,,,,,,,
51,57,2,,1687,,,120206,1,SN5730,SN19,1133,1152,1642,1642,,
50,57,2,,1688,1,1688,,,,,,,,,,
51,57,2,,1688,,,120111,1,SN1819,SN19,973,986,1579,1579,,
50,57,2,,1689,2,1689,,,,,,,,,,
51,57,2,,1689,,,110909,1,SN19,SN6552,368,368,576,576,,
51,57,2,,1689,,,110911,2,SN19,SN19,711,711,1085,1085,,
50,57,2,,1690,1,1690,,,,,,,,,,
51,57,2,,1690,,,120114,1,SN19,SN19,699,699,1186,1186,,
50,57,2,,1691,1,1691,,,,,,,,,,
51,57,2,,1691,,,120107,1,SN6689,SN19,848,862,1411,1411,,
50,57,2,,1692,1,1692,,,,,,,,,,
51,57,2,,1692,,,120201,1,SN19,SN5730,70,70,556,556,,
50,57,2,,1693,2,1693,,,,,,,,,,
51,57,2,,1693,,,150413,1,SN19,SN6480,478,478,674,674,,
51,57,2,,1693,,,150404,2,SN6480,SN19,811,826,1146,1146,,
50,57,2,,1694,1,1694,,,,,,,,,,
51,57,2,,1694,,,110321,1,SN7103,SN19,936,947,1478,1478,,
50,57,2,,1696,1,1696,,,,,,,,,,
51,57,2,,1696,,,110908,1,SN19,SN6552,323,323,879,879,,
50,57,2,,1697,1,1697,,,,,,,,,,
51,57,2,,1697,,,150304,1,SN19,SN20016,229,229,692,692,,
50,57,2,,1698,2,1698,,,,,,,,,,
51,57,2,,1698,,,120212,1,SN19,SN5730,386,386,571,571,,
51,57,2,,1698,,,120204,2,SN5730,SN5730,661,674,1060,1060,,
50,57,2,,1699,1,1699,,,,,,,,,,
51,57,2,,1699,,,120111,1,SN19,SN1819,314,314,973,973,,
50,57,2,,1700,1,1700,,,,,,,,,,
51,57,2,,1700,,,120104,1,SN19,SN6689,148,148,818,818,,
50,57,2,,1701,1,1701,,,,,,,,,,
51,57,2,,1701,,,120104,1,SN6689,SN19,818,832,1371,1371,,
50,57,2,,1702,1,1702,,,,,,,,,,
51,57,2,,1702,,,150401,1,SN6480,SN1862,159,167,756,756,,
50,57,2,,1704,1,1704,,,,,,,,,,
51,57,2,,1704,,,150401,1,SN1862,SN19,756,773,1373,1373,,
50,57,2,,1705,1,1705,,,,,,,,,,
51,57,2,,1705,,,110309,1,SN7103,SN19,556,567,1176,1176,,
50,57,2,,1706,2,1706,,,,,,,,,,
51,57,2,,1706,,,110309,1,SN19,SN7103,379,379,556,556,,
51,57,2,,1706,,,110303,2,SN7103,SN19,697,713,1121,1121,,
50,57,2,,1707,1,1707,,,,,,,,,,
51,57,2,,1707,,,111904,1,SN19,SN6240,301,301,724,724,,
50,57,2,,1709,1,1709,,,,,,,,,,
51,57,2,,1709,,,120210,1,SN19,SN5730,343,343,915,915,,
50,57,2,,1710,1,1710,,,,,,,,,,
51,57,2,,1710,,,122104,1,SN19,SN7063,287,287,755,755,,
50,57,2,,1711,1,1711,,,,,,,,,,
51,57,2,,1711,,,122104,1,SN7063,SN19,755,779,1362,1362,,
50,57,2,,1712,1,1712,,,,,,,,,,
51,57,2,,1712,,,120102,1,SN6480,SN19,932,946,1525,1525,,
50,57,2,,1713,1,1713,,,,,,,,,,
51,57,2,,1713,,,120102,1,SN1862,SN6480,431,446,932,932,,
50,57,2,,1715,1,1715,,,,,,,,,,
51,57,2,,1715,,,110804,1,SN19,SN6158,335,335,869,869,,
50,57,2,,1716,1,1716,,,,,,,,,,
51,57,2,,1716,,,150403,1,SN6480,SN6480,704,716,1301,1301,,
50,57,2,,1717,1,1717,,,,,,,,,,
51,57,2,,1717,,,120202,1,SN5730,SN19,987,1004,1532,1532,,
50,57,2,,1718,1,1718,,,,,,,,,,
51,57,2,,1718,,,120202,1,SN19,SN5730,100,100,777,777,,
50,57,2,,1719,1,1719,,,,,,,,,,
51,57,2,,1719,,,150410,1,SN19,SN6480,345,345,826,826,,
50,57,2,,1720,1,1720,,,,,,,,,,
51,57,2,,1720,,,150410,1,SN6480,SN19,826,841,1478,1478,,
50,57,2,,1721,1,1721,,,,,,,,,,
51,57,2,,1721,,,110403,1,SN19,SN6552,256,256,712,712,,
50,57,2,,1801,1,1801,,,,,,,,,,
51,57,2,,1801,,,130102,1,SN19,SN6028,169,169,693,693,,
50,57,2,,1802,1,1802,,,,,,,,,,
51,57,2,,1802,,,130105,1,SN19,SN19,182,182,524,524,,
50,57,2,,1803,1,1803,,,,,,,,,,
51,57,2,,1803,,,130110,1,SN19,SN19,449,449,1080,1080,,
50,57,2,,1804,1,1804,,,,,,,,,,
51,57,2,,1804,,,130114,1,SN19,SN19,589,589,1097,1097,,
50,57,2,,1805,1,1805,,,,,,,,,,
51,57,2,,1805,,,140101,1,SN19,SN19,632,632,1096,1096,,
50,57,2,,1806,1,1806,,,,,,,,,,
51,57,2,,1806,,,140102,1,SN19,SN19,701,701,1209,1209,,
50,57,2,,1807,1,1807,,,,,,,,,,
51,57,2,,1807,,,130109,1,SN6028,SN19,974,989,1644,1644,,
50,57,2,,1808,1,1808,,,,,,,,,,
51,57,2,,1808,,,130115,1,SN6028,SN19,1181,1199,1617,1617,,
50,57,2,,1809,1,1809,,,,,,,,,,
51,57,2,,1809,,,130101,1,SN19,SN6028,149,149,683,683,,
50,57,2,,1810,1,1810,,,,,,,,,,
51,57,2,,1810,,,130101,1,SN6028,SN19,846,861,1481,1481,,
50,57,2,,1811,2,1811,,,,,,,,,,
51,57,2,,1811,,,130103,1,SN19,SN19,162,162,478,478,,
51,57,2,,1811,,,130104,2,SN6028,SN6028,576,590,894,894,,
50,57,2,,1812,1,1812,,,,,,,,,,
51,57,2,,1812,,,130111,1,SN19,SN6028,557,557,966,966,,
50,57,2,,1813,1,1813,,,,,,,,,,
51,57,2,,1813,,,130111,1,SN6028,SN19,966,981,1564,1564,,
50,57,2,,1814,1,1814,,,,,,,,,,
51,57,2,,1814,,,130112,1,SN19,SN19,570,570,1137,1137,,
50,57,2,,1815,1,1815,,,,,,,,,,
51,57,2,,1815,,,130113,1,SN19,SN6028,590,590,1221,1221,,
50,57,2,,1816,1,1816,,,,,,,,,,
51,57,2,,1816,,,130113,1,SN6028,SN19,1221,1239,1637,1637,,
50,57,2,,1817,1,1817,,,,,,,,,,
51,57,2,,1817,,,130115,1,SN19,SN6028,618,618,1181,1181,,
50,57,2,,1818,1,1818,,,,,,,,,,
51,57,2,,1818,,,130109,1,SN19,SN6028,422,422,974,974,,
50,57,2,,1819,1,1819,,,,,,,,,,
51,57,2,,1819,,,130116,1,SN19,SN6028,629,629,1102,1102,,
50,57,2,,1820,1,1820,,,,,,,,,,
51,57,2,,1820,,,130116,1,SN6028,SN19,1102,1119,1501,1501,,
50,57,2,,1821,1,1821,,,,,,,,,,
51,57,2,,1821,,,130107,1,SN19,SN6028,348,348,870,870,,
50,57,2,,1822,1,1822,,,,,,,,,,
51,57,2,,1822,,,130107,1,SN6028,SN19,870,885,1441,1441,,
50,57,2,,1823,1,1823,,,,,,,,,,
51,57,2,,1823,,,130121,1,SN19,SN6028,478,478,1094,1094,,
50,57,2,,1824,1,1824,,,,,,,,,,
51,57,2,,1824,,,130121,1,SN6028,SN19,1094,1109,1624,1624,,
50,57,2,,1825,1,1825,,,,,,,,,,
51,57,2,,1825,,,130118,1,SN6028,SN19,1046,1061,1575,1575,,
50,57,2,,1826,1,1826,,,,,,,,,,
51,57,2,,1826,,,130108,1,SN6028,SN19,628,648,1120,1120,,
50,57,2,,1827,2,1827,,,,,,,,,,
51,57,2,,1827,,,130108,1,SN19,SN6028,363,363,628,628,,
51,57,2,,1827,,,130118,2,SN19,SN6028,731,731,1046,1046,,
50,57,2,,1828,1,1828,,,,,,,,,,
51,57,2,,1828,,,130117,1,SN19,SN6028,711,711,1117,1117,,
50,57,2,,1829,1,1829,,,,,,,,,,
51,57,2,,1829,,,130106,1,SN19,SN1358,209,209,838,838,,
50,57,2,,1830,1,1830,,,,,,,,,,
51,57,2,,1830,,,130106,1,SN1358,SN19,838,851,1476,1476,,
50,57,2,,1831,1,1831,,,,,,,,,,
51,57,2,,1831,,,130120,1,SN6028,SN19,1241,1259,1657,1657,,
50,57,2,,1832,1,1832,,,,,,,,,,
51,57,2,,1832,,,130120,1,SN19,SN6028,771,771,1241,1241,,
50,57,2,,1833,2,1833,,,,,,,,,,
51,57,2,,1833,,,130119,1,SN19,SN6028,743,743,990,990,,
51,57,2,,1833,,,130117,2,SN6028,SN19,1117,1129,1431,1431,,
50,57,2,,1834,1,1834,,,,,,,,,,
51,57,2,,1834,,,130119,1,SN6028,SN19,990,1005,1597,1597,,
50,57,2,,1835,1,1835,,,,,,,,,,
51,57,2,,1835,,,130104,1,SN6028,SN19,894,909,1510,1510,,
50,57,2,,1836,2,1836,,,,,,,,,,
51,57,2,,1836,,,130104,1,SN19,SN6028,189,189,576,576,,
51,57,2,,1836,,,130101,2,SN6028,SN6028,683,698,846,846,,
50,57,2,,1837,1,1837,,,,,,,,,,
51,57,2,,1837,,,130122,1,SN6028,SN19,982,997,1535,1535,,
50,57,2,,1838,1,1838,,,,,,,,,,
51,57,2,,1838,,,130122,1,SN19,SN6028,522,522,982,982,,
50,57,2,,1839,1,1839,,,,,,,,,,
51,57,2,,1839,,,130102,1,SN6028,SN19,693,708,1341,1341,,
50,57,2,,1400_0,1,1400_0,,,,,,,,,,
51,57,2,,1400_0,,,110602,1,SN16,SN16,316,316,469,469,,
50,57,2,,1400_1,1,1400_1,,,,,,,,,,
51,57,2,,1400_1,,,110502,1,SN5475,SN20015,604,618,1000,1000,,
50,57,2,,1401_0,1,1401_0,,,,,,,,,,
51,57,2,,1401_0,,,111108,1,SN16,SN16,426,426,542,542,,
50,57,2,,1401_1,1,1401_1,,,,,,,,,,
51,57,2,,1401_1,,,110604,1,SN5475,SN16,662,675,1158,1158,,
50,57,2,,1402_0,1,1402_0,,,,,,,,,,
51,57,2,,1402_0,,,111007,1,SN16,SN655,338,338,434,434,,
50,57,2,,1402_1,1,1402_1,,,,,,,,,,
51,57,2,,1402_1,,,111103,1,SN4229,SN6775,535,545,1030,1030,,
50,57,2,,1403_0,1,1403_0,,,,,,,,,,
51,57,2,,1403_0,,,120312,1,SN16,SN1571,354,354,718,718,,
50,57,2,,1403_1,1,1403_1,,,,,,,,,,
51,57,2,,1403_1,,,121502,1,SN20015,SN16,843,861,1089,1089,,
50,57,2,,1404_0,1,1404_0,,,,,,,,,,
51,57,2,,1404_0,,,112102,1,SN6542,SN6542,831,840,1100,1100,,
50,57,2,,1404_1,1,1404_1,,,,,,,,,,
51,57,2,,1404_1,,,120808,1,SN6144,SN16,1209,1219,1563,1563,,
50,57,2,,1405_0,1,1405_0,,,,,,,,,,
51,57,2,,1405_0,,,111103,1,SN16,SN4229,277,277,535,535,,
50,57,2,,1405_1,1,1405_1,,,,,,,,,,
51,57,2,,1405_1,,,111010,1,SN16,SN655,680,680,1011,1011,,
50,57,2,,1406_0,1,1406_0,,,,,,,,,,
51,57,2,,1406_0,,,111307,1,SN16,SN20016,307,307,575,575,,
50,57,2,,1406_1,1,1406_1,,,,,,,,,,
51,57,2,,1406_1,,,121001,1,SN1496,SN16,700,719,1045,1045,,
50,57,2,,1407_0,1,1407_0,,,,,,,,,,
51,57,2,,1407_0,,,112101,1,SN6542,SN16,891,899,1176,1176,,
50,57,2,,1407_1,1,1407_1,,,,,,,,,,
51,57,2,,1407_1,,,121011,1,SN1496,SN16,1288,1307,1616,1616,,
50,57,2,,1408_0,1,1408_0,,,,,,,,,,
51,57,2,,1408_0,,,121903,1,SN20016,SN16,891,906,1198,1198,,
50,57,2,,1408_1,1,1408_1,,,,,,,,,,
51,57,2,,1408_1,,,110205,1,SN16,SN16,1302,1302,1546,1546,,
50,57,2,,1409_0,1,1409_0,,,,,,,,,,
51,57,2,,1409_0,,,120618,1,SN16,SN516,413,413,676,676,,
50,57,2,,1409_1,1,1409_1,,,,,,,,,,
51,57,2,,1409_1,,,111509,1,SN5283,SN16,829,846,1140,1140,,
50,57,2,,1410_0,1,1410_0,,,,,,,,,,
51,57,2,,1410_0,,,110601,1,SN16,SN5475,226,226,544,544,,
50,57,2,,1410_1,1,1410_1,,,,,,,,,,
51,57,2,,1410_1,,,111002,1,SN6377,SN6377,723,746,945,945,,
50,57,2,,1411_0,1,1411_0,,,,,,,,,,
51,57,2,,1411_0,,,120804,1,SN16,SN3419,310,310,763,763,,
50,57,2,,1411_1,1,1411_1,,,,,,,,,,
51,57,2,,1411_1,,,190106,1,SN16,SN16,927,927,1061,1061,,
50,57,2,,1412_0,1,1412_0,,,,,,,,,,
51,57,2,,1412_0,,,120619,1,SN16,SN516,433,433,696,696,,
50,57,2,,1412_1,1,1412_1,,,,,,,,,,
51,57,2,,1412_1,,,111508,1,SN677,SN16,828,842,1152,1152,,
50,57,2,,1413_0,1,1413_0,,,,,,,,,,
51,57,2,,1413_0,,,111506,1,SN677,SN16,868,882,1188,1188,,
50,57,2,,1413_1,1,1413_1,,,,,,,,,,
51,57,2,,1413_1,,,121503,1,SN5474,SN16,1293,1305,1555,1555,,
50,57,2,,1414_0,1,1414_0,,,,,,,,,,
51,57,2,,1414_0,,,112106,1,SN16,SN6542,379,379,861,861,,
50,57,2,,1414_1,1,1414_1,,,,,,,,,,
51,57,2,,1414_1,,,190107,1,SN16,SN16,987,987,1119,1119,,
50,57,2,,1415_0,1,1415_0,,,,,,,,,,
51,57,2,,1415_0,,,111107,1,SN16,SN16,365,365,485,485,,
50,57,2,,1415_1,1,1415_1,,,,,,,,,,
51,57,2,,1415_1,,,110504,1,SN3419,SN16,628,631,1109,1109,,
50,57,2,,1416_0,1,1416_0,,,,,,,,,,
51,57,2,,1416_0,,,121805,1,SN3872,SN16,859,872,1169,1169,,
50,57,2,,1416_1,1,1416_1,,,,,,,,,,
51,57,2,,1416_1,,,110109,1,SN5441,SN16,1270,1286,1558,1558,,
50,57,2,,1417_0,1,1417_0,,,,,,,,,,
51,57,2,,1417_0,,,110504,1,SN16,SN3419,308,308,628,628,,
50,57,2,,1417_1,1,1417_1,,,,,,,,,,
51,57,2,,1417_1,,,112103,1,SN6542,SN6542,711,722,981,981,,
50,57,2,,1418_0,1,1418_0,,,,,,,,,,
51,57,2,,1418_0,,,110607,1,SN16,SN16,371,371,533,533,,
50,57,2,,1418_1,1,1418_1,,,,,,,,,,
51,57,2,,1418_1,,,121010,1,SN1496,SN16,680,700,1117,1117,,
50,57,2,,1419_0,1,1419_0,,,,,,,,,,
51,57,2,,1419_0,,,120301,1,SN6775,SN16,853,873,1178,1178,,
50,57,2,,1419_1,1,1419_1,,,,,,,,,,
51,57,2,,1419_1,,,121506,1,SN16,SN16,1307,1307,1525,1525,,
50,57,2,,1421_0,1,1421_0,,,,,,,,,,
51,57,2,,1421_0,,,121501,1,SN16,SN3419,240,240,313,313,,
50,57,2,,1421_1,1,1421_1,,,,,,,,,,
51,57,2,,1421_1,,,120617,1,SN16,SN516,410,410,939,939,,
50,57,2,,1422_0,1,1422_0,,,,,,,,,,
51,57,2,,1422_0,,,111310,1,SN16,SN20016,441,441,741,741,,
50,57,2,,1422_1,1,1422_1,,,,,,,,,,
51,57,2,,1422_1,,,110606,1,SN20015,SN16,869,881,1155,1155,,
50,57,2,,1424_0,1,1424_0,,,,,,,,,,
51,57,2,,1424_0,,,121010,1,SN16,SN1496,394,394,680,680,,
50,57,2,,1424_1,1,1424_1,,,,,,,,,,
51,57,2,,1424_1,,,120315,1,SN16,SN16,803,803,1092,1092,,
50,57,2,,1425_0,1,1425_0,,,,,,,,,,
51,57,2,,1425_0,,,190101,1,SN16,SN16,288,288,591,591,,
50,57,2,,1425_1,1,1425_1,,,,,,,,,,
51,57,2,,1425_1,,,110103,1,SN677,SN677,724,734,1017,1017,,
50,57,2,,1426_0,1,1426_0,,,,,,,,,,
51,57,2,,1426_0,,,110503,1,SN16,SN3419,256,256,528,528,,
50,57,2,,1426_1,1,1426_1,,,,,,,,,,
51,57,2,,1426_1,,,111510,1,SN16,SN5283,619,619,907,907,,
50,57,2,,1427_0,1,1427_0,,,,,,,,,,
51,57,2,,1427_0,,,111304,1,SN20016,SN20016,546,564,1026,1026,,
50,57,2,,1427_1,1,1427_1,,,,,,,,,,
51,57,2,,1427_1,,,110601,1,SN20015,SN16,1166,1189,1287,1287,,
50,57,2,,1428_0,1,1428_0,,,,,,,,,,
51,57,2,,1428_0,,,111304,1,SN16,SN20016,227,227,546,546,,
50,57,2,,1428_1,1,1428_1,,,,,,,,,,
51,57,2,,1428_1,,,110102,1,SN5441,SN5441,640,653,933,933,,
50,57,2,,1429_0,1,1429_0,,,,,,,,,,
51,57,2,,1429_0,,,110502,1,SN16,SN5475,251,251,604,604,,
50,57,2,,1429_1,1,1429_1,,,,,,,,,,
51,57,2,,1429_1,,,120601,1,SN1496,SN1496,720,739,941,941,,
50,57,2,,1430_0,1,1430_0,,,,,,,,,,
51,57,2,,1430_0,,,111302,1,SN20015,SN16,881,898,1180,1180,,
50,57,2,,1430_1,1,1430_1,,,,,,,,,,
51,57,2,,1430_1,,,120303,1,SN6775,SN16,1282,1298,1546,1546,,
50,57,2,,1431_0,1,1431_0,,,,,,,,,,
51,57,2,,1431_0,,,111302,1,SN16,SN5474,167,167,314,314,,
50,57,2,,1431_1,1,1431_1,,,,,,,,,,
51,57,2,,1431_1,,,111009,1,SN16,SN655,402,402,811,811,,
50,57,2,,1432_0,1,1432_0,,,,,,,,,,
51,57,2,,1432_0,,,120616,1,SN16,SN516,392,392,656,656,,
50,57,2,,1432_1,1,1432_1,,,,,,,,,,
51,57,2,,1432_1,,,120804,1,SN3419,SN16,763,785,1090,1090,,
50,57,2,,1433_0,1,1433_0,,,,,,,,,,
51,57,2,,1433_0,,,110507,1,SN16,SN5474,440,440,821,821,,
50,57,2,,1433_1,1,1433_1,,,,,,,,,,
51,57,2,,1433_1,,,120617,1,SN516,SN16,939,955,1127,1127,,
50,57,2,,1434_0,1,1434_0,,,,,,,,,,
51,57,2,,1434_0,,,120313,1,SN16,SN1571,374,374,877,877,,
50,57,2,,1434_1,1,1434_1,,,,,,,,,,
51,57,2,,1434_1,,,120615,1,SN503,SN16,1005,1023,1109,1109,,
50,57,2,,1545_0,1,1545_0,,,,,,,,,,
51,57,2,,1545_0,,,110305,1,SN19,SN19,278,278,585,585,,
50,57,2,,1545_1,1,1545_1,,,,,,,,,,
51,57,2,,1545_1,,,150402,1,SN1862,SN1862,666,685,874,874,,
50,57,2,,1556_0,1,1556_0,,,,,,,,,,
51,57,2,,1556_0,,,110904,1,SN6552,SN6552,834,850,1261,1261,,
50,57,2,,1556_1,1,1556_1,,,,,,,,,,
51,57,2,,1556_1,,,120116,1,SN19,SN19,1379,1379,1536,1536,,
50,57,2,,1558_0,1,1558_0,,,,,,,,,,
51,57,2,,1558_0,,,112201,1,SN6552,SN19,837,851,1202,1202,,
50,57,2,,1558_1,1,1558_1,,,,,,,,,,
51,57,2,,1558_1,,,122103,1,SN7074,SN19,1292,1324,1462,1462,,
50,57,2,,1560_0,1,1560_0,,,,,,,,,,
51,57,2,,1560_0,,,150308,1,SN20016,SN19,830,846,1173,1173,,
50,57,2,,1560_1,1,1560_1,,,,,,,,,,
51,57,2,,1560_1,,,110902,1,SN20016,SN19,1270,1289,1545,1545,,
50,57,2,,1586_0,1,1586_0,,,,,,,,,,
51,57,2,,1586_0,,,111705,1,SN6552,SN19,885,898,1178,1178,,
50,57,2,,1586_1,1,1586_1,,,,,,,,,,
51,57,2,,1586_1,,,121706,1,SN19,SN19,1248,1248,1522,1522,,
50,57,2,,1589_0,1,1589_0,,,,,,,,,,
51,57,2,,1589_0,,,120105,1,SN19,SN5745,164,164,301,301,,
50,57,2,,1589_1,1,1589_1,,,,,,,,,,
51,57,2,,1589_1,,,110310,1,SN19,SN19,405,405,705,705,,
50,57,2,,1592_0,1,1592_0,,,,,,,,,,
51,57,2,,1592_0,,,121704,1,SN6552,SN19,945,958,1147,1147,,
50,57,2,,1592_1,1,1592_1,,,,,,,,,,
51,57,2,,1592_1,,,122102,1,SN7074,SN19,1234,1264,1501,1501,,
50,57,2,,1623_0,1,1623_0,,,,,,,,,,
51,57,2,,1623_0,,,122102,1,SN19,SN7063,255,255,640,640,,
50,57,2,,1623_1,1,1623_1,,,,,,,,,,
51,57,2,,1623_1,,,121203,1,SN6544,SN6545,773,785,991,991,,
50,57,2,,1648_0,1,1648_0,,,,,,,,,,
51,57,2,,1648_0,,,111702,1,SN6552,SN19,775,794,1150,1150,,
50,57,2,,1648_1,1,1648_1,,,,,,,,,,
51,57,2,,1648_1,,,150301,1,SN20016,SN19,1230,1249,1490,1490,,
50,57,2,,1667_0,1,1667_0,,,,,,,,,,
51,57,2,,1667_0,,,120108,1,SN5745,SN19,968,980,1188,1188,,
50,57,2,,1667_1,1,1667_1,,,,,,,,,,
51,57,2,,1667_1,,,110908,1,SN6552,SN19,1280,1294,1637,1637,,
50,57,2,,1681_0,1,1681_0,,,,,,,,,,
51,57,2,,1681_0,,,150407,1,SN6480,SN6480,780,796,992,992,,
50,57,2,,1681_1,1,1681_1,,,,,,,,,,
51,57,2,,1681_1,,,110315,1,SN19,SN19,1141,1141,1407,1407,,
50,57,2,,1695_0,1,1695_0,,,,,,,,,,
51,57,2,,1695_0,,,110908,1,SN6552,SN6552,879,894,1280,1280,,
50,57,2,,1695_1,1,1695_1,,,,,,,,,,
51,57,2,,1695_1,,,120211,1,SN5730,SN19,1407,1416,1607,1607,,
50,57,2,,1703_0,1,1703_0,,,,,,,,,,
51,57,2,,1703_0,,,150401,1,SN19,SN6480,26,26,159,159,,
50,57,2,,1703_1,1,1703_1,,,,,,,,,,
51,57,2,,1703_1,,,110304,1,SN19,SN19,292,292,664,664,,
50,57,2,,1708_0,1,1708_0,,,,,,,,,,
51,57,2,,1708_0,,,111904,1,SN6240,SN19,724,746,1261,1261,,
50,57,2,,1708_1,1,1708_1,,,,,,,,,,
51,57,2,,1708_1,,,110317,1,SN19,SN19,1379,1379,1463,1463,,
50,57,2,,1714_0,1,1714_0,,,,,,,,,,
51,57,2,,1714_0,,,120102,1,SN19,SN1862,88,88,431,431,,
50,57,2,,1714_1,1,1714_1,,,,,,,,,,
51,57,2,,1714_1,,,110406,1,SN19,SN6552,532,532,767,767,,
